ft06,GAKK,56,4
ft06,GAKK,55,4
ft06,GAKK,54,4
ft06,GAKK,54,4
ft06,GAKK,55,4
ft06,GAKK,53,4
ft06,GAKK,54,4
ft06,GAKK,53,4
ft06,GAKK,54,4
ft06,GAKK,55,4
ft06,GAKK,54,4
ft06,GAKK,51,4
ft06,GAKK,53,4
ft06,GAKK,52,4
ft06,GAKK,55,4
ft06,GAKK,52,4
ft06,GAKK,55,4
ft06,GAKK,53,4
ft06,GAKK,51,4
ft06,GAKK,55,4
ft06,GASPT,53,4
ft06,GASPT,53,4
ft06,GASPT,59,4
ft06,GASPT,52,4
ft06,GASPT,57,4
ft06,GASPT,53,4
ft06,GASPT,56,4
ft06,GASPT,55,4
ft06,GASPT,54,4
ft06,GASPT,57,4
ft06,GASPT,53,4
ft06,GASPT,53,4
ft06,GASPT,55,4
ft06,GASPT,52,4
ft06,GASPT,55,4
ft06,GASPT,57,4
ft06,GASPT,51,4
ft06,GASPT,55,4
ft06,GASPT,55,4
ft06,GASPT,55,4
ft06,GALPT,53,4
ft06,GALPT,57,4
ft06,GALPT,52,4
ft06,GALPT,53,4
ft06,GALPT,54,4
ft06,GALPT,55,4
ft06,GALPT,56,4
ft06,GALPT,54,4
ft06,GALPT,55,4
ft06,GALPT,53,4
ft06,GALPT,53,4
ft06,GALPT,54,4
ft06,GALPT,53,4
ft06,GALPT,54,4
ft06,GALPT,56,4
ft06,GALPT,53,4
ft06,GALPT,55,4
ft06,GALPT,55,4
ft06,GALPT,54,4
ft06,GALPT,52,4
ft06,GASRPT,57,4
ft06,GASRPT,56,4
ft06,GASRPT,53,4
ft06,GASRPT,54,4
ft06,GASRPT,51,4
ft06,GASRPT,56,4
ft06,GASRPT,54,4
ft06,GASRPT,54,4
ft06,GASRPT,54,4
ft06,GASRPT,53,4
ft06,GASRPT,52,4
ft06,GASRPT,54,4
ft06,GASRPT,53,4
ft06,GASRPT,55,4
ft06,GASRPT,57,4
ft06,GASRPT,54,4
ft06,GASRPT,54,4
ft06,GASRPT,52,4
ft06,GASRPT,53,4
ft06,GASRPT,53,4
ft06,GALRPT,55,4
ft06,GALRPT,51,4
ft06,GALRPT,54,4
ft06,GALRPT,53,4
ft06,GALRPT,53,4
ft06,GALRPT,51,4
ft06,GALRPT,55,4
ft06,GALRPT,53,4
ft06,GALRPT,54,4
ft06,GALRPT,53,4
ft06,GALRPT,55,4
ft06,GALRPT,57,4
ft06,GALRPT,53,4
ft06,GALRPT,56,4
ft06,GALRPT,53,4
ft06,GALRPT,53,4
ft06,GALRPT,53,4
ft06,GALRPT,56,4
ft06,GALRPT,53,4
ft06,GALRPT,56,4
ft06,GAMIX,55,4
ft06,GAMIX,55,4
ft06,GAMIX,55,4
ft06,GAMIX,53,4
ft06,GAMIX,55,4
ft06,GAMIX,56,4
ft06,GAMIX,54,4
ft06,GAMIX,53,4
ft06,GAMIX,51,4
