Instance,Algorithm,Makespan,ScenarioID
ft10,GASRPT,1099,2
ft10,GASRPT,1024,2
ft10,GALRPT,1056,2
ft10,GALRPT,1083,2
ft10,GALRPT,1116,2
ft10,GALRPT,1065,2
ft10,GALRPT,1084,2
ft10,GALRPT,1064,2
ft10,GALRPT,1125,2
ft10,GALRPT,1036,2
ft10,GALRPT,1040,2
ft10,GALRPT,1052,2
ft10,GALRPT,1108,2
ft10,GALRPT,1026,2
ft10,GALRPT,1081,2
ft10,GALRPT,1058,2
ft10,GALRPT,1035,2
ft10,GALRPT,1022,2
ft10,GALRPT,993,2
ft10,GALRPT,1050,2
ft10,GALRPT,1079,2
ft10,GALRPT,1074,2
ft10,GAMIX,1058,2
ft10,GAMIX,1057,2
ft10,GAMIX,1113,2
ft10,GAMIX,1107,2
ft10,GAMIX,1076,2
ft10,GAMIX,1009,2
ft10,GAMIX,1109,2
ft10,GAMIX,1033,2
ft10,GAMIX,1059,2
ft10,GAMIX,1105,2
ft10,GAMIX,1091,2
ft10,GAMIX,1015,2
ft10,GAMIX,1045,2
ft10,GAMIX,1043,2
ft10,GAMIX,1026,2
ft10,GAMIX,1031,2
ft10,GAMIX,1090,2
ft10,GAMIX,1025,2
ft10,GAMIX,984,2
ft10,GAMIX,1039,2
ft10,GA,1008,2
ft10,GA,1053,2
ft10,GA,1096,2
ft10,GA,1059,2
ft10,GA,1010,2
ft10,GA,1053,2
ft10,GA,1020,2
ft10,GA,1005,2
ft10,GA,1096,2
ft10,GA,1076,2
ft10,GA,1063,2
ft10,GA,1081,2
ft10,GA,1013,2
ft10,GA,1045,2
ft10,GA,1022,2
ft10,GA,1044,2
ft10,GA,1022,2
ft10,GA,1032,2
ft10,GA,1093,2
ft10,GA,1020,2
ft10,TS,1080,2
ft10,TS,1044,2
ft10,TS,1093,2
ft10,TS,1083,2
ft10,TS,1081,2
ft10,TS,1101,2
ft10,TS,1091,2
ft10,TS,1053,2
ft10,TS,1109,2
ft10,TS,1077,2
ft10,TS,1102,2
ft10,TS,1094,2
ft10,TS,1076,2
ft10,TS,1112,2
ft10,TS,1060,2
ft10,TS,1045,2
ft10,TS,1053,2
ft10,TS,1089,2
ft10,TS,1082,2
ft10,TS,1028,2
ft20,GAKK,1309,2
ft20,GAKK,1316,2
ft20,GAKK,1292,2
ft20,GAKK,1293,2
ft20,GAKK,1291,2
ft20,GAKK,1302,2
ft20,GAKK,1228,2
ft20,GAKK,1285,2
ft20,GAKK,1291,2
ft20,GAKK,1302,2
ft20,GAKK,1315,2
ft20,GAKK,1257,2
ft20,GAKK,1312,2
ft20,GAKK,1365,2
ft20,GAKK,1336,2
ft20,GAKK,1338,2
ft20,GAKK,1310,2
