Instance,Algorithm,Makespan,ScenarioID
ft10,GASRPT,1048,1
ft10,GASRPT,1031,1
ft10,GALRPT,1013,1
ft10,GALRPT,1081,1
ft10,GALRPT,1037,1
ft10,GALRPT,1059,1
ft10,GALRPT,1050,1
ft10,GALRPT,1078,1
ft10,GALRPT,1027,1
ft10,GALRPT,1120,1
ft10,GALRPT,1087,1
ft10,GALRPT,1050,1
ft10,GALRPT,1031,1
ft10,GALRPT,1068,1
ft10,GALRPT,1028,1
ft10,GALRPT,991,1
ft10,GALRPT,1070,1
ft10,GALRPT,1008,1
ft10,GALRPT,1020,1
ft10,GALRPT,1057,1
ft10,GALRPT,1031,1
ft10,GALRPT,1048,1
ft10,GAMIX,1052,1
ft10,GAMIX,1047,1
ft10,GAMIX,1045,1
ft10,GAMIX,1063,1
ft10,GAMIX,1099,1
ft10,GAMIX,1093,1
ft10,GAMIX,1038,1
ft10,GAMIX,1021,1
ft10,GAMIX,1037,1
ft10,GAMIX,1129,1
ft10,GAMIX,1014,1
ft10,GAMIX,1069,1
ft10,GAMIX,1059,1
ft10,GAMIX,1006,1
ft10,GAMIX,1122,1
ft10,GAMIX,1061,1
ft10,GAMIX,1121,1
ft10,GAMIX,1127,1
ft10,GAMIX,1113,1
ft10,GAMIX,1008,1
ft10,GA,1030,1
ft10,GA,1053,1
ft10,GA,1020,1
ft10,GA,1089,1
ft10,GA,1016,1
ft10,GA,1071,1
ft10,GA,1068,1
ft10,GA,1034,1
ft10,GA,1069,1
ft10,GA,1043,1
ft10,GA,1107,1
ft10,GA,1007,1
ft10,GA,1052,1
ft10,GA,990,1
ft10,GA,1055,1
ft10,GA,1038,1
ft10,GA,1008,1
ft10,GA,1064,1
ft10,GA,1045,1
ft10,GA,1046,1
ft10,TS,1089,1
ft10,TS,1062,1
ft10,TS,1022,1
ft10,TS,1040,1
ft10,TS,1058,1
ft10,TS,1018,1
ft10,TS,1055,1
ft10,TS,1100,1
ft10,TS,1115,1
ft10,TS,1061,1
ft10,TS,1101,1
ft10,TS,1087,1
ft10,TS,1047,1
ft10,TS,1105,1
ft10,TS,1075,1
ft10,TS,1080,1
ft10,TS,1081,1
ft10,TS,1088,1
ft10,TS,1056,1
ft10,TS,1057,1
ft20,GAKK,1329,1
ft20,GAKK,1355,1
ft20,GAKK,1302,1
ft20,GAKK,1307,1
ft20,GAKK,1309,1
ft20,GAKK,1293,1
ft20,GAKK,1392,1
ft20,GAKK,1308,1
ft20,GAKK,1292,1
ft20,GAKK,1332,1
ft20,GAKK,1314,1
ft20,GAKK,1319,1
ft20,GAKK,1298,1
ft20,GAKK,1348,1
ft20,GAKK,1285,1
ft20,GAKK,1367,1
ft20,GAKK,1353,1
ft20,GAKK,1311,1
ft20,GAKK,1308,1
ft20,GAKK,1286,1
ft20,GASPT,1322,1
ft20,GASPT,1298,1
ft20,GASPT,1303,1
ft20,GASPT,1318,1
ft20,GASPT,1320,1
ft20,GASPT,1336,1
ft20,GASPT,1310,1
ft20,GASPT,1339,1
ft20,GASPT,1322,1
ft20,GASPT,1295,1
ft20,GASPT,1324,1
ft20,GASPT,1324,1
ft20,GASPT,1339,1
ft20,GASPT,1285,1
ft20,GASPT,1282,1
ft20,GASPT,1230,1
ft20,GASPT,1344,1
ft20,GASPT,1366,1
ft20,GASPT,1330,1
ft20,GASPT,1268,1
ft20,GALPT,1330,1
ft20,GALPT,1288,1
ft20,GALPT,1303,1
ft20,GALPT,1343,1
ft20,GALPT,1287,1
ft20,GALPT,1257,1
ft20,GALPT,1350,1
ft20,GALPT,1325,1
ft20,GALPT,1285,1
ft20,GALPT,1331,1
ft20,GALPT,1323,1
ft20,GALPT,1308,1
ft20,GALPT,1329,1
ft20,GALPT,1309,1
ft20,GALPT,1285,1
ft20,GALPT,1311,1
ft20,GALPT,1302,1
ft20,GALPT,1368,1
ft20,GALPT,1347,1
ft20,GALPT,1331,1
ft20,GASRPT,1322,1
ft20,GASRPT,1355,1
ft20,GASRPT,1241,1
ft20,GASRPT,1305,1
ft20,GASRPT,1282,1
ft20,GASRPT,1375,1
ft20,GASRPT,1302,1
ft20,GASRPT,1354,1
ft20,GASRPT,1332,1
ft20,GASRPT,1345,1
ft20,GASRPT,1302,1
ft20,GASRPT,1319,1
ft20,GASRPT,1378,1
ft20,GASRPT,1304,1
ft20,GASRPT,1359,1
ft20,GASRPT,1331,1
ft20,GASRPT,1281,1
ft20,GASRPT,1345,1
ft20,GASRPT,1309,1
ft20,GASRPT,1327,1
ft20,GALRPT,1340,1
ft20,GALRPT,1296,1
ft20,GALRPT,1390,1
ft20,GALRPT,1354,1
ft20,GALRPT,1355,1
ft20,GALRPT,1312,1
ft20,GALRPT,1320,1
ft20,GALRPT,1454,1
ft20,GALRPT,1338,1
ft20,GALRPT,1311,1
ft20,GALRPT,1312,1
ft20,GALRPT,1329,1
ft20,GALRPT,1264,1
ft20,GALRPT,1333,1
ft20,GALRPT,1310,1
ft20,GALRPT,1307,1
ft20,GALRPT,1347,1
ft20,GALRPT,1381,1
ft20,GALRPT,1323,1
ft20,GALRPT,1288,1
ft20,GAMIX,1361,1
ft20,GAMIX,1321,1
ft20,GAMIX,1313,1
ft20,GAMIX,1378,1
ft20,GAMIX,1352,1
ft20,GAMIX,1276,1
ft20,GAMIX,1318,1
ft20,GAMIX,1333,1
ft20,GAMIX,1321,1
ft20,GAMIX,1306,1
ft20,GAMIX,1286,1
ft20,GAMIX,1342,1
ft20,GAMIX,1310,1
ft20,GAMIX,1297,1
ft20,GAMIX,1296,1
ft20,GAMIX,1391,1
ft20,GAMIX,1305,1
ft20,GAMIX,1295,1
ft20,GAMIX,1338,1
ft20,GAMIX,1333,1
ft20,GA,1357,1
ft20,GA,1314,1
ft20,GA,1332,1
ft20,GA,1315,1
ft20,GA,1341,1
ft20,GA,1301,1
ft20,GA,1317,1
ft20,GA,1297,1
ft20,GA,1304,1
ft20,GA,1388,1
ft20,GA,1312,1
ft20,GA,1331,1
ft20,GA,1323,1
ft20,GA,1335,1
ft20,GA,1324,1
ft20,GA,1313,1
ft20,GA,1302,1
ft20,GA,1305,1
ft20,GA,1329,1
ft20,GA,1304,1
ft20,TS,1322,1
ft20,TS,1363,1
ft20,TS,1378,1
ft20,TS,1312,1
ft20,TS,1405,1
ft20,TS,1376,1
ft20,TS,1367,1
ft20,TS,1385,1
ft20,TS,1353,1
ft20,TS,1397,1
ft20,TS,1379,1
ft20,TS,1361,1
ft20,TS,1274,1
ft20,TS,1332,1
ft20,TS,1380,1
ft20,TS,1371,1
ft20,TS,1357,1
ft20,TS,1370,1
ft20,TS,1400,1
ft20,TS,1389,1
la01,GAKK,675,1
la01,GAKK,666,1
la01,GAKK,667,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,695,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,670,1
la01,GAKK,666,1
la01,GAKK,666,1
la01,GAKK,668,1
la01,GAKK,678,1
la01,GAKK,666,1
la01,GAKK,668,1
la01,GAKK,678,1
la01,GASPT,666,1
la01,GASPT,688,1
la01,GASPT,666,1
la01,GASPT,688,1
la01,GASPT,666,1
la01,GASPT,666,1
la01,GASPT,666,1
la01,GASPT,695,1
la01,GASPT,666,1
la01,GASPT,666,1
la01,GASPT,710,1
la01,GASPT,666,1
la01,GASPT,666,1
la01,GASPT,666,1
la01,GASPT,668,1
la01,GASPT,678,1
la01,GASPT,666,1
la01,GASPT,678,1
la01,GASPT,688,1
la01,GASPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,699,1
la01,GALPT,699,1
la01,GALPT,666,1
la01,GALPT,678,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,678,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,666,1
la01,GALPT,680,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,667,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,666,1
la01,GASRPT,673,1
la01,GASRPT,711,1
la01,GASRPT,673,1
la01,GASRPT,666,1
la01,GASRPT,695,1
la01,GASRPT,666,1
la01,GASRPT,688,1
la01,GASRPT,668,1
la01,GASRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,667,1
la01,GALRPT,716,1
la01,GALRPT,692,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,687,1
la01,GALRPT,666,1
la01,GALRPT,689,1
la01,GALRPT,666,1
la01,GALRPT,666,1
la01,GALRPT,690,1
la01,GALRPT,666,1
la01,GALRPT,684,1
la01,GALRPT,666,1
la01,GAMIX,710,1
la01,GAMIX,666,1
la01,GAMIX,678,1
la01,GAMIX,678,1
la01,GAMIX,668,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GAMIX,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,667,1
la01,GA,670,1
la01,GA,666,1
la01,GA,678,1
la01,GA,666,1
la01,GA,692,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,678,1
la01,GA,678,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,GA,666,1
la01,TS,666,1
la01,TS,675,1
la01,TS,669,1
la01,TS,678,1
la01,TS,666,1
la01,TS,675,1
la01,TS,694,1
la01,TS,710,1
la01,TS,692,1
la01,TS,695,1
la01,TS,710,1
la01,TS,680,1
la01,TS,688,1
la01,TS,666,1
la01,TS,688,1
la01,TS,673,1
la01,TS,731,1
la01,TS,695,1
la01,TS,688,1
la01,TS,666,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GAKK,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GASPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GALPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
la10,GASRPT,962,1
