Instance,Algorithm,Makespan,ScenarioID
ft10,GASRPT,1023,4
ft10,GASRPT,1027,4
ft10,GALRPT,1073,4
ft10,GALRPT,1049,4
ft10,GALRPT,1022,4
ft10,GALRPT,1056,4
ft10,GALRPT,1066,4
ft10,GALRPT,1023,4
ft10,GALRPT,1057,4
ft10,GALRPT,1008,4
ft10,GALRPT,1074,4
ft10,GALRPT,1050,4
ft10,GALRPT,1060,4
ft10,GALRPT,1029,4
ft10,GALRPT,1075,4
ft10,GALRPT,1070,4
ft10,GALRPT,1138,4
ft10,GALRPT,1067,4
ft10,GALRPT,1093,4
ft10,GALRPT,1012,4
ft10,GALRPT,1059,4
ft10,GALRPT,1049,4
ft10,GAMIX,1097,4
ft10,GAMIX,1009,4
ft10,GAMIX,1018,4
ft10,GAMIX,1016,4
ft10,GAMIX,1092,4
ft10,GAMIX,1018,4
ft10,GAMIX,1091,4
ft10,GAMIX,1051,4
ft10,GAMIX,1073,4
ft10,GAMIX,1021,4
ft10,GAMIX,1051,4
ft10,GAMIX,1004,4
ft10,GAMIX,994,4
ft10,GAMIX,1044,4
ft10,GAMIX,976,4
ft10,GAMIX,1035,4
ft10,GAMIX,1068,4
ft10,GAMIX,1080,4
ft10,GAMIX,1008,4
ft10,GAMIX,1022,4
ft10,GA,1034,4
ft10,GA,1075,4
ft10,GA,1069,4
ft10,GA,1003,4
ft10,GA,1099,4
ft10,GA,1077,4
ft10,GA,1007,4
ft10,GA,1047,4
ft10,GA,1019,4
ft10,GA,1035,4
ft10,GA,1078,4
ft10,GA,1074,4
ft10,GA,1055,4
ft10,GA,1090,4
ft10,GA,1080,4
ft10,GA,1035,4
ft10,GA,1097,4
ft10,GA,987,4
ft10,GA,1089,4
ft10,GA,1044,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1021,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft10,TS,1091,4
ft20,GAKK,1405,4
ft20,GAKK,1298,4
ft20,GAKK,1334,4
ft20,GAKK,1348,4
ft20,GAKK,1294,4
ft20,GAKK,1358,4
ft20,GAKK,1321,4
ft20,GAKK,1383,4
ft20,GAKK,1292,4
ft20,GAKK,1263,4
ft20,GAKK,1319,4
ft20,GAKK,1289,4
ft20,GAKK,1358,4
ft20,GAKK,1333,4
ft20,GAKK,1348,4
ft20,GAKK,1369,4
ft20,GAKK,1380,4
ft20,GAKK,1320,4
ft20,GAKK,1350,4
ft20,GAKK,1321,4
ft20,GASPT,1312,4
ft20,GASPT,1348,4
ft20,GASPT,1381,4
ft20,GASPT,1294,4
ft20,GASPT,1261,4
ft20,GASPT,1275,4
ft20,GASPT,1267,4
ft20,GASPT,1328,4
ft20,GASPT,1342,4
ft20,GASPT,1369,4
ft20,GASPT,1316,4
ft20,GASPT,1298,4
ft20,GASPT,1275,4
ft20,GASPT,1313,4
ft20,GASPT,1327,4
ft20,GASPT,1371,4
ft20,GASPT,1357,4
ft20,GASPT,1323,4
ft20,GASPT,1346,4
ft20,GASPT,1340,4
ft20,GALPT,1345,4
ft20,GALPT,1324,4
ft20,GALPT,1281,4
ft20,GALPT,1332,4
ft20,GALPT,1359,4
ft20,GALPT,1273,4
ft20,GALPT,1310,4
ft20,GALPT,1305,4
ft20,GALPT,1337,4
ft20,GALPT,1415,4
ft20,GALPT,1325,4
ft20,GALPT,1298,4
ft20,GALPT,1367,4
ft20,GALPT,1333,4
ft20,GALPT,1288,4
ft20,GALPT,1282,4
ft20,GALPT,1373,4
ft20,GALPT,1350,4
ft20,GALPT,1380,4
ft20,GALPT,1343,4
ft20,GASRPT,1322,4
ft20,GASRPT,1283,4
ft20,GASRPT,1298,4
ft20,GASRPT,1365,4
ft20,GASRPT,1354,4
ft20,GASRPT,1341,4
ft20,GASRPT,1311,4
ft20,GASRPT,1313,4
ft20,GASRPT,1305,4
ft20,GASRPT,1345,4
ft20,GASRPT,1310,4
ft20,GASRPT,1305,4
ft20,GASRPT,1304,4
ft20,GASRPT,1333,4
ft20,GASRPT,1268,4
ft20,GASRPT,1283,4
ft20,GASRPT,1321,4
ft20,GASRPT,1336,4
ft20,GASRPT,1270,4
ft20,GASRPT,1386,4
ft20,GALRPT,1287,4
ft20,GALRPT,1374,4
ft20,GALRPT,1347,4
ft20,GALRPT,1288,4
ft20,GALRPT,1382,4
ft20,GALRPT,1329,4
ft20,GALRPT,1352,4
ft20,GALRPT,1340,4
ft20,GALRPT,1353,4
ft20,GALRPT,1368,4
ft20,GALRPT,1334,4
ft20,GALRPT,1313,4
ft20,GALRPT,1317,4
ft20,GALRPT,1324,4
ft20,GALRPT,1338,4
ft20,GALRPT,1290,4
ft20,GALRPT,1327,4
ft20,GALRPT,1312,4
ft20,GALRPT,1338,4
ft20,GALRPT,1292,4
ft20,GAMIX,1352,4
ft20,GAMIX,1341,4
ft20,GAMIX,1280,4
ft20,GAMIX,1318,4
ft20,GAMIX,1317,4
ft20,GAMIX,1371,4
ft20,GAMIX,1308,4
ft20,GAMIX,1322,4
ft20,GAMIX,1288,4
ft20,GAMIX,1282,4
ft20,GAMIX,1379,4
ft20,GAMIX,1300,4
ft20,GAMIX,1339,4
ft20,GAMIX,1355,4
ft20,GAMIX,1357,4
ft20,GAMIX,1337,4
ft20,GAMIX,1354,4
ft20,GAMIX,1347,4
ft20,GAMIX,1323,4
ft20,GAMIX,1391,4
ft20,GA,1349,4
ft20,GA,1272,4
ft20,GA,1375,4
ft20,GA,1280,4
ft20,GA,1299,4
ft20,GA,1321,4
ft20,GA,1319,4
ft20,GA,1304,4
ft20,GA,1391,4
ft20,GA,1363,4
ft20,GA,1327,4
ft20,GA,1282,4
ft20,GA,1265,4
ft20,GA,1279,4
ft20,GA,1371,4
ft20,GA,1342,4
ft20,GA,1327,4
ft20,GA,1358,4
ft20,GA,1283,4
ft20,GA,1264,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1346,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
ft20,TS,1347,4
la01,GAKK,678,4
la01,GAKK,666,4
la01,GAKK,666,4
la01,GAKK,666,4
la01,GAKK,666,4
la01,GAKK,683,4
la01,GAKK,666,4
la01,GAKK,672,4
la01,GAKK,666,4
la01,GAKK,678,4
la01,GAKK,685,4
la01,GAKK,677,4
la01,GAKK,678,4
la01,GAKK,710,4
la01,GAKK,678,4
la01,GAKK,666,4
la01,GAKK,666,4
la01,GAKK,684,4
la01,GAKK,708,4
la01,GAKK,678,4
la01,GASPT,666,4
la01,GASPT,695,4
la01,GASPT,666,4
la01,GASPT,668,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,669,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,695,4
la01,GASPT,688,4
la01,GASPT,666,4
la01,GASPT,666,4
la01,GASPT,678,4
la01,GASPT,666,4
la01,GASPT,679,4
la01,GALPT,684,4
la01,GALPT,678,4
la01,GALPT,676,4
la01,GALPT,692,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,695,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,667,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,675,4
la01,GALPT,690,4
la01,GALPT,666,4
la01,GALPT,666,4
la01,GALPT,667,4
la01,GALPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,666,4
la01,GASRPT,668,4
la01,GASRPT,675,4
la01,GASRPT,666,4
la01,GASRPT,678,4
la01,GASRPT,666,4
la01,GASRPT,678,4
la01,GASRPT,666,4
la01,GASRPT,678,4
la01,GASRPT,668,4
